SENSOR,date,time,LightRaw,LightCrrx,Light_Int_10m,depth
12080,1/8/21, 00:10:00,0,0,0,deep
12080,1/8/21, 00:20:00,0,0,0,deep
12080,1/8/21, 00:30:00,0,0,0,deep
12080,1/8/21, 00:40:00,0,0,0,deep
12080,1/8/21, 00:50:00,0,0,0,deep
12080,1/8/21, 01:00:00,0,0,0,deep
12080,1/8/21, 01:10:00,0,0,0,deep
12080,1/8/21, 01:20:00,0,0,0,deep
12080,1/8/21, 01:30:00,0,0,0,deep
12080,1/8/21, 01:40:00,0,0,0,deep
12080,1/8/21, 01:50:00,0,0,0,deep
12080,1/8/21, 02:00:00,0,0,0,deep
12080,1/8/21, 02:10:00,0,0,0,deep
12080,1/8/21, 02:20:00,0,0,0,deep
12080,1/8/21, 02:30:00,0,0,0,deep
12080,1/8/21, 02:40:00,0,0,0,deep
12080,1/8/21, 02:50:00,0,0,0,deep
12080,1/8/21, 03:00:00,0,0,0,deep
12080,1/8/21, 03:10:00,0,0,0,deep
12080,1/8/21, 03:20:00,0,0,0,deep
12080,1/8/21, 03:30:00,0,0,0,deep
12080,1/8/21, 03:40:00,0,0,0,deep
12080,1/8/21, 03:50:00,0,0,0,deep
12080,1/8/21, 04:00:00,0,0,0,deep
12080,1/8/21, 04:10:00,0,0,0,deep
12080,1/8/21, 04:20:00,0,0,0,deep
12080,1/8/21, 04:30:00,0,0,0,deep
12080,1/8/21, 04:40:00,0,0,0,deep
12080,1/8/21, 04:50:00,0,0,0,deep
12080,1/8/21, 05:00:00,0,0,0,deep
12080,1/8/21, 05:10:00,0,0,0,deep
12080,1/8/21, 05:20:00,0,0,0,deep
12080,1/8/21, 05:30:00,0,0,0,deep
12080,1/8/21, 05:40:00,0,0,0,deep
12080,1/8/21, 05:50:00,0,0,0,deep
12080,1/8/21, 06:00:00,0,0,0,deep
12080,1/8/21, 06:10:00,0,0,0,deep
12080,1/8/21, 06:20:00,0,0,0,deep
12080,1/8/21, 06:30:00,4,0.9616,0.00057696,deep
12080,1/8/21, 06:40:00,10,2.404,0.0014424,deep
12080,1/8/21, 06:50:00,17,4.0868,0.00245208,deep
12080,1/8/21, 07:00:00,26,6.2504,0.00375024,deep
12080,1/8/21, 07:10:00,36,8.6544,0.00519264,deep
12080,1/8/21, 07:20:00,46,11.0584,0.00663504,deep
12080,1/8/21, 07:30:00,57,13.7028,0.00822168,deep
12080,1/8/21, 07:40:00,69,16.5876,0.00995256,deep
12080,1/8/21, 07:50:00,82,19.7128,0.01182768,deep
12080,1/8/21, 08:00:00,94,22.5976,0.01355856,deep
12080,1/8/21, 08:10:00,109,26.2036,0.01572216,deep
12080,1/8/21, 08:20:00,123,29.5692,0.01774152,deep
12080,1/8/21, 08:30:00,140,33.656,0.0201936,deep
12080,1/8/21, 08:40:00,156,37.5024,0.02250144,deep
12080,1/8/21, 08:50:00,175,42.07,0.025242,deep
12080,1/8/21, 09:00:00,190,45.676,0.0274056,deep
12080,1/8/21, 09:10:00,208,50.0032,0.03000192,deep
12080,1/8/21, 09:20:00,227,54.5708,0.03274248,deep
12080,1/8/21, 09:30:00,246,59.1384,0.03548304,deep
12080,1/8/21, 09:40:00,267,64.1868,0.03851208,deep
12080,1/8/21, 09:50:00,286,68.7544,0.04125264,deep
12080,1/8/21, 10:00:00,305,73.322,0.0439932,deep
12080,1/8/21, 10:10:00,325,78.13,0.046878,deep
12080,1/8/21, 10:20:00,342,82.2168,0.04933008,deep
12080,1/8/21, 10:30:00,359,86.3036,0.05178216,deep
12080,1/8/21, 10:40:00,372,89.4288,0.05365728,deep
12080,1/8/21, 10:50:00,383,92.0732,0.05524392,deep
12080,1/8/21, 11:00:00,398,95.6792,0.05740752,deep
12080,1/8/21, 11:10:00,409,98.3236,0.05899416,deep
12080,1/8/21, 11:20:00,421,101.2084,0.06072504,deep
12080,1/8/21, 11:30:00,427,102.6508,0.06159048,deep
12080,1/8/21, 11:40:00,437,105.0548,0.06303288,deep
12080,1/8/21, 11:50:00,443,106.4972,0.06389832,deep
12080,1/8/21, 12:00:00,450,108.18,0.064908,deep
12080,1/8/21, 12:10:00,456,109.6224,0.06577344,deep
12080,1/8/21, 12:20:00,457,109.8628,0.06591768,deep
12080,1/8/21, 12:30:00,461,110.8244,0.06649464,deep
12080,1/8/21, 12:40:00,460,110.584,0.0663504,deep
12080,1/8/21, 12:50:00,457,109.8628,0.06591768,deep
12080,1/8/21, 13:00:00,451,108.4204,0.06505224,deep
12080,1/8/21, 13:10:00,438,105.2952,0.06317712,deep
12080,1/8/21, 13:20:00,432,103.8528,0.06231168,deep
12080,1/8/21, 13:30:00,425,102.17,0.061302,deep
12080,1/8/21, 13:40:00,408,98.0832,0.05884992,deep
12080,1/8/21, 13:50:00,404,97.1216,0.05827296,deep
12080,1/8/21, 14:00:00,351,84.3804,0.05062824,deep
12080,1/8/21, 14:10:00,261,62.7444,0.03764664,deep
12080,1/8/21, 14:20:00,182,43.7528,0.02625168,deep
12080,1/8/21, 14:30:00,332,79.8128,0.04788768,deep
12080,1/8/21, 14:40:00,208,50.0032,0.03000192,deep
12080,1/8/21, 14:50:00,177,42.5508,0.02553048,deep
12080,1/8/21, 15:00:00,317,76.2068,0.04572408,deep
12080,1/8/21, 15:10:00,216,51.9264,0.03115584,deep
12080,1/8/21, 15:20:00,234,56.2536,0.03375216,deep
12080,1/8/21, 15:30:00,241,57.9364,0.03476184,deep
12080,1/8/21, 15:40:00,234,56.2536,0.03375216,deep
12080,1/8/21, 15:50:00,221,53.1284,0.03187704,deep
12080,1/8/21, 16:00:00,190,45.676,0.0274056,deep
12080,1/8/21, 16:10:00,189,45.4356,0.02726136,deep
12080,1/8/21, 16:20:00,190,45.676,0.0274056,deep
12080,1/8/21, 16:30:00,181,43.5124,0.02610744,deep
12080,1/8/21, 16:40:00,132,31.7328,0.01903968,deep
12080,1/8/21, 16:50:00,128,30.7712,0.01846272,deep
12080,1/8/21, 17:00:00,127,30.5308,0.01831848,deep
12080,1/8/21, 17:10:00,126,30.2904,0.01817424,deep
12080,1/8/21, 17:20:00,110,26.444,0.0158664,deep
12080,1/8/21, 17:30:00,96,23.0784,0.01384704,deep
12080,1/8/21, 17:40:00,69,16.5876,0.00995256,deep
12080,1/8/21, 17:50:00,39,9.3756,0.00562536,deep
12080,1/8/21, 18:00:00,25,6.01,0.003606,deep
12080,1/8/21, 18:10:00,20,4.808,0.0028848,deep
12080,1/8/21, 18:20:00,18,4.3272,0.00259632,deep
12080,1/8/21, 18:30:00,13,3.1252,0.00187512,deep
12080,1/8/21, 18:40:00,8,1.9232,0.00115392,deep
12080,1/8/21, 18:50:00,3,0.7212,0.00043272,deep
12080,1/8/21, 19:00:00,0,0,0,deep
12080,1/8/21, 19:10:00,0,0,0,deep
12080,1/8/21, 19:20:00,0,0,0,deep
12080,1/8/21, 19:30:00,0,0,0,deep
12080,1/8/21, 19:40:00,0,0,0,deep
12080,1/8/21, 19:50:00,0,0,0,deep
12080,1/8/21, 20:00:00,0,0,0,deep
12080,1/8/21, 20:10:00,0,0,0,deep
12080,1/8/21, 20:20:00,0,0,0,deep
12080,1/8/21, 20:30:00,0,0,0,deep
12080,1/8/21, 20:40:00,0,0,0,deep
12080,1/8/21, 20:50:00,0,0,0,deep
12080,1/8/21, 21:00:00,0,0,0,deep
12080,1/8/21, 21:10:00,0,0,0,deep
12080,1/8/21, 21:20:00,0,0,0,deep
12080,1/8/21, 21:30:00,0,0,0,deep
12080,1/8/21, 21:40:00,0,0,0,deep
12080,1/8/21, 21:50:00,0,0,0,deep
12080,1/8/21, 22:00:00,0,0,0,deep
12080,1/8/21, 22:10:00,0,0,0,deep
12080,1/8/21, 22:20:00,0,0,0,deep
12080,1/8/21, 22:30:00,0,0,0,deep
12080,1/8/21, 22:40:00,0,0,0,deep
12080,1/8/21, 22:50:00,0,0,0,deep
12080,1/8/21, 23:00:00,0,0,0,deep
12080,1/8/21, 23:10:00,0,0,0,deep
12080,1/8/21, 23:20:00,0,0,0,deep
12080,1/8/21, 23:30:00,0,0,0,deep
12080,1/8/21, 23:40:00,0,0,0,deep
12080,1/8/21, 23:50:00,0,0,0,deep
12080,1/8/21, 24:00:00,0,0,0,deep
12080,2/8/21, 00:10:00,0,0,0,deep
12080,2/8/21, 00:20:00,0,0,0,deep
12080,2/8/21, 00:30:00,0,0,0,deep
12080,2/8/21, 00:40:00,0,0,0,deep
12080,2/8/21, 00:50:00,0,0,0,deep
12080,2/8/21, 01:00:00,0,0,0,deep
12080,2/8/21, 01:10:00,0,0,0,deep
12080,2/8/21, 01:20:00,0,0,0,deep
12080,2/8/21, 01:30:00,0,0,0,deep
12080,2/8/21, 01:40:00,0,0,0,deep
12080,2/8/21, 01:50:00,0,0,0,deep
12080,2/8/21, 02:00:00,0,0,0,deep
12080,2/8/21, 02:10:00,0,0,0,deep
12080,2/8/21, 02:20:00,0,0,0,deep
12080,2/8/21, 02:30:00,0,0,0,deep
12080,2/8/21, 02:40:00,0,0,0,deep
12080,2/8/21, 02:50:00,0,0,0,deep
12080,2/8/21, 03:00:00,0,0,0,deep
12080,2/8/21, 03:10:00,0,0,0,deep
12080,2/8/21, 03:20:00,0,0,0,deep
12080,2/8/21, 03:30:00,0,0,0,deep
12080,2/8/21, 03:40:00,0,0,0,deep
12080,2/8/21, 03:50:00,0,0,0,deep
12080,2/8/21, 04:00:00,0,0,0,deep
12080,2/8/21, 04:10:00,0,0,0,deep
12080,2/8/21, 04:20:00,0,0,0,deep
12080,2/8/21, 04:30:00,0,0,0,deep
12080,2/8/21, 04:40:00,0,0,0,deep
12080,2/8/21, 04:50:00,0,0,0,deep
12080,2/8/21, 05:00:00,0,0,0,deep
12080,2/8/21, 05:10:00,0,0,0,deep
12080,2/8/21, 05:20:00,0,0,0,deep
12080,2/8/21, 05:30:00,0,0,0,deep
12080,2/8/21, 05:40:00,0,0,0,deep
12080,2/8/21, 05:50:00,0,0,0,deep
12080,2/8/21, 06:00:00,0,0,0,deep
12080,2/8/21, 06:10:00,0,0,0,deep
12080,2/8/21, 06:20:00,0,0,0,deep
12080,2/8/21, 06:30:00,2,0.4808,0.00028848,deep
12080,2/8/21, 06:40:00,8,1.9232,0.00115392,deep
12080,2/8/21, 06:50:00,14,3.3656,0.00201936,deep
12080,2/8/21, 07:00:00,22,5.2888,0.00317328,deep
12080,2/8/21, 07:10:00,30,7.212,0.0043272,deep
12080,2/8/21, 07:20:00,38,9.1352,0.00548112,deep
12080,2/8/21, 07:30:00,47,11.2988,0.00677928,deep
12080,2/8/21, 07:40:00,57,13.7028,0.00822168,deep
12080,2/8/21, 07:50:00,69,16.5876,0.00995256,deep
12080,2/8/21, 08:00:00,88,21.1552,0.01269312,deep
12080,2/8/21, 08:10:00,105,25.242,0.0151452,deep
12080,2/8/21, 08:20:00,117,28.1268,0.01687608,deep
12080,2/8/21, 08:30:00,127,30.5308,0.01831848,deep
12080,2/8/21, 08:40:00,142,34.1368,0.02048208,deep
12080,2/8/21, 08:50:00,159,38.2236,0.02293416,deep
12080,2/8/21, 09:00:00,175,42.07,0.025242,deep
12080,2/8/21, 09:10:00,193,46.3972,0.02783832,deep
12080,2/8/21, 09:20:00,212,50.9648,0.03057888,deep
12080,2/8/21, 09:30:00,235,56.494,0.0338964,deep
12080,2/8/21, 09:40:00,251,60.3404,0.03620424,deep
12080,2/8/21, 09:50:00,267,64.1868,0.03851208,deep
12080,2/8/21, 10:00:00,285,68.514,0.0411084,deep
12080,2/8/21, 10:10:00,306,73.5624,0.04413744,deep
12080,2/8/21, 10:20:00,323,77.6492,0.04658952,deep
12080,2/8/21, 10:30:00,341,81.9764,0.04918584,deep
12080,2/8/21, 10:40:00,355,85.342,0.0512052,deep
12080,2/8/21, 10:50:00,370,88.948,0.0533688,deep
12080,2/8/21, 11:00:00,369,88.7076,0.05322456,deep
12080,2/8/21, 11:10:00,391,93.9964,0.05639784,deep
12080,2/8/21, 11:20:00,422,101.4488,0.06086928,deep
12080,2/8/21, 11:30:00,457,109.8628,0.06591768,deep
12080,2/8/21, 11:40:00,484,116.3536,0.06981216,deep
12080,2/8/21, 11:50:00,477,114.6708,0.06880248,deep
12080,2/8/21, 12:00:00,473,113.7092,0.06822552,deep
12080,2/8/21, 12:10:00,472,113.4688,0.06808128,deep
12080,2/8/21, 12:20:00,490,117.796,0.0706776,deep
12080,2/8/21, 12:30:00,482,115.8728,0.06952368,deep
12080,2/8/21, 12:40:00,487,117.0748,0.07024488,deep
12080,2/8/21, 12:50:00,484,116.3536,0.06981216,deep
12080,2/8/21, 13:00:00,477,114.6708,0.06880248,deep
12080,2/8/21, 13:10:00,474,113.9496,0.06836976,deep
12080,2/8/21, 13:20:00,477,114.6708,0.06880248,deep
12080,2/8/21, 13:30:00,468,112.5072,0.06750432,deep
12080,2/8/21, 13:40:00,448,107.6992,0.06461952,deep
12080,2/8/21, 13:50:00,446,107.2184,0.06433104,deep
12080,2/8/21, 14:00:00,448,107.6992,0.06461952,deep
12080,2/8/21, 14:10:00,417,100.2468,0.06014808,deep
12080,2/8/21, 14:20:00,345,82.938,0.0497628,deep
12080,2/8/21, 14:30:00,358,86.0632,0.05163792,deep
12080,2/8/21, 14:40:00,382,91.8328,0.05509968,deep
12080,2/8/21, 14:50:00,161,38.7044,0.02322264,deep
12080,2/8/21, 15:00:00,104,25.0016,0.01500096,deep
12080,2/8/21, 15:10:00,92,22.1168,0.01327008,deep
12080,2/8/21, 15:20:00,71,17.0684,0.01024104,deep
12080,2/8/21, 15:30:00,48,11.5392,0.00692352,deep
12080,2/8/21, 15:40:00,33,7.9332,0.00475992,deep
12080,2/8/21, 15:50:00,36,8.6544,0.00519264,deep
12080,2/8/21, 16:00:00,29,6.9716,0.00418296,deep
12080,2/8/21, 16:10:00,25,6.01,0.003606,deep
12080,2/8/21, 16:20:00,27,6.4908,0.00389448,deep
12080,2/8/21, 16:30:00,33,7.9332,0.00475992,deep
12080,2/8/21, 16:40:00,36,8.6544,0.00519264,deep
12080,2/8/21, 16:50:00,39,9.3756,0.00562536,deep
12080,2/8/21, 17:00:00,52,12.5008,0.00750048,deep
12080,2/8/21, 17:10:00,63,15.1452,0.00908712,deep
12080,2/8/21, 17:20:00,67,16.1068,0.00966408,deep
12080,2/8/21, 17:30:00,69,16.5876,0.00995256,deep
12080,2/8/21, 17:40:00,71,17.0684,0.01024104,deep
12080,2/8/21, 17:50:00,67,16.1068,0.00966408,deep
12080,2/8/21, 18:00:00,51,12.2604,0.00735624,deep
12080,2/8/21, 18:10:00,34,8.1736,0.00490416,deep
12080,2/8/21, 18:20:00,26,6.2504,0.00375024,deep
12080,2/8/21, 18:30:00,24,5.7696,0.00346176,deep
12080,2/8/21, 18:40:00,15,3.606,0.0021636,deep
12080,2/8/21, 18:50:00,4,0.9616,0.00057696,deep
12080,2/8/21, 19:00:00,0,0,0,deep
12080,2/8/21, 19:10:00,0,0,0,deep
12080,2/8/21, 19:20:00,0,0,0,deep
12080,2/8/21, 19:30:00,0,0,0,deep
12080,2/8/21, 19:40:00,0,0,0,deep
12080,2/8/21, 19:50:00,0,0,0,deep
12080,2/8/21, 20:00:00,0,0,0,deep
12080,2/8/21, 20:10:00,0,0,0,deep
12080,2/8/21, 20:20:00,0,0,0,deep
12080,2/8/21, 20:30:00,0,0,0,deep
12080,2/8/21, 20:40:00,0,0,0,deep
12080,2/8/21, 20:50:00,0,0,0,deep
12080,2/8/21, 21:00:00,0,0,0,deep
12080,2/8/21, 21:10:00,0,0,0,deep
12080,2/8/21, 21:20:00,0,0,0,deep
12080,2/8/21, 21:30:00,0,0,0,deep
12080,2/8/21, 21:40:00,0,0,0,deep
12080,2/8/21, 21:50:00,0,0,0,deep
12080,2/8/21, 22:00:00,0,0,0,deep
12080,2/8/21, 22:10:00,0,0,0,deep
12080,2/8/21, 22:20:00,0,0,0,deep
12080,2/8/21, 22:30:00,0,0,0,deep
12080,2/8/21, 22:40:00,0,0,0,deep
12080,2/8/21, 22:50:00,0,0,0,deep
12080,2/8/21, 23:00:00,0,0,0,deep
12080,2/8/21, 23:10:00,0,0,0,deep
12080,2/8/21, 23:20:00,0,0,0,deep
12080,2/8/21, 23:30:00,0,0,0,deep
12080,2/8/21, 23:40:00,0,0,0,deep
12080,2/8/21, 23:50:00,0,0,0,deep
12080,2/8/21, 24:00:00,0,0,0,deep
12080,3/8/21, 00:10:00,0,0,0,deep
12080,3/8/21, 00:20:00,0,0,0,deep
12080,3/8/21, 00:30:00,0,0,0,deep
12080,3/8/21, 00:40:00,0,0,0,deep
12080,3/8/21, 00:50:00,0,0,0,deep
12080,3/8/21, 01:00:00,0,0,0,deep
12080,3/8/21, 01:10:00,0,0,0,deep
12080,3/8/21, 01:20:00,0,0,0,deep
12080,3/8/21, 01:30:00,0,0,0,deep
12080,3/8/21, 01:40:00,0,0,0,deep
12080,3/8/21, 01:50:00,0,0,0,deep
12080,3/8/21, 02:00:00,0,0,0,deep
12080,3/8/21, 02:10:00,0,0,0,deep
12080,3/8/21, 02:20:00,0,0,0,deep
12080,3/8/21, 02:30:00,0,0,0,deep
12080,3/8/21, 02:40:00,0,0,0,deep
12080,3/8/21, 02:50:00,0,0,0,deep
12080,3/8/21, 03:00:00,0,0,0,deep
12080,3/8/21, 03:10:00,0,0,0,deep
12080,3/8/21, 03:20:00,0,0,0,deep
12080,3/8/21, 03:30:00,0,0,0,deep
12080,3/8/21, 03:40:00,0,0,0,deep
12080,3/8/21, 03:50:00,0,0,0,deep
12080,3/8/21, 04:00:00,0,0,0,deep
12080,3/8/21, 04:10:00,0,0,0,deep
12080,3/8/21, 04:20:00,0,0,0,deep
12080,3/8/21, 04:30:00,0,0,0,deep
12080,3/8/21, 04:40:00,0,0,0,deep
12080,3/8/21, 04:50:00,0,0,0,deep
12080,3/8/21, 05:00:00,0,0,0,deep
12080,3/8/21, 05:10:00,0,0,0,deep
12080,3/8/21, 05:20:00,0,0,0,deep
12080,3/8/21, 05:30:00,0,0,0,deep
12080,3/8/21, 05:40:00,0,0,0,deep
12080,3/8/21, 05:50:00,0,0,0,deep
12080,3/8/21, 06:00:00,0,0,0,deep
12080,3/8/21, 06:10:00,0,0,0,deep
12080,3/8/21, 06:20:00,0,0,0,deep
12080,3/8/21, 06:30:00,6,1.4424,0.00086544,deep
12080,3/8/21, 06:40:00,13,3.1252,0.00187512,deep
12080,3/8/21, 06:50:00,22,5.2888,0.00317328,deep
12080,3/8/21, 07:00:00,33,7.9332,0.00475992,deep
12080,3/8/21, 07:10:00,44,10.5776,0.00634656,deep
12080,3/8/21, 07:20:00,58,13.9432,0.00836592,deep
12080,3/8/21, 07:30:00,74,17.7896,0.01067376,deep
12080,3/8/21, 07:40:00,90,21.636,0.0129816,deep
12080,3/8/21, 07:50:00,108,25.9632,0.01557792,deep
12080,3/8/21, 08:00:00,127,30.5308,0.01831848,deep
12080,3/8/21, 08:10:00,148,35.5792,0.02134752,deep
12080,3/8/21, 08:20:00,169,40.6276,0.02437656,deep
12080,3/8/21, 08:30:00,159,38.2236,0.02293416,deep
12080,3/8/21, 08:40:00,114,27.4056,0.01644336,deep
12080,3/8/21, 08:50:00,233,56.0132,0.03360792,deep
12080,3/8/21, 09:00:00,248,59.6192,0.03577152,deep
12080,3/8/21, 09:10:00,271,65.1484,0.03908904,deep
12080,3/8/21, 09:20:00,293,70.4372,0.04226232,deep
12080,3/8/21, 09:30:00,316,75.9664,0.04557984,deep
12080,3/8/21, 09:40:00,340,81.736,0.0490416,deep
12080,3/8/21, 09:50:00,357,85.8228,0.05149368,deep
12080,3/8/21, 10:00:00,391,93.9964,0.05639784,deep
12080,3/8/21, 10:10:00,410,98.564,0.0591384,deep
12080,3/8/21, 10:20:00,433,104.0932,0.06245592,deep
12080,3/8/21, 10:30:00,456,109.6224,0.06577344,deep
12080,3/8/21, 10:40:00,482,115.8728,0.06952368,deep
12080,3/8/21, 10:50:00,510,122.604,0.0735624,deep
12080,3/8/21, 11:00:00,305,73.322,0.0439932,deep
12080,3/8/21, 11:10:00,454,109.1416,0.06548496,deep
12080,3/8/21, 11:20:00,252,60.5808,0.03634848,deep
12080,3/8/21, 11:30:00,554,133.1816,0.07990896,deep
12080,3/8/21, 11:40:00,613,147.3652,0.08841912,deep
12080,3/8/21, 11:50:00,642,154.3368,0.09260208,deep
12080,3/8/21, 12:00:00,532,127.8928,0.07673568,deep
12080,3/8/21, 12:10:00,624,150.0096,0.09000576,deep
12080,3/8/21, 12:20:00,653,156.9812,0.09418872,deep
12080,3/8/21, 12:30:00,664,159.6256,0.09577536,deep
12080,3/8/21, 12:40:00,637,153.1348,0.09188088,deep
12080,3/8/21, 12:50:00,656,157.7024,0.09462144,deep
12080,3/8/21, 13:00:00,635,152.654,0.0915924,deep
12080,3/8/21, 13:10:00,642,154.3368,0.09260208,deep
12080,3/8/21, 13:20:00,637,153.1348,0.09188088,deep
12080,3/8/21, 13:30:00,630,151.452,0.0908712,deep
12080,3/8/21, 13:40:00,624,150.0096,0.09000576,deep
12080,3/8/21, 13:50:00,604,145.2016,0.08712096,deep
12080,3/8/21, 14:00:00,586,140.8744,0.08452464,deep
12080,3/8/21, 14:10:00,571,137.2684,0.08236104,deep
12080,3/8/21, 14:20:00,547,131.4988,0.07889928,deep
12080,3/8/21, 14:30:00,528,126.9312,0.07615872,deep
12080,3/8/21, 14:40:00,494,118.7576,0.07125456,deep
12080,3/8/21, 14:50:00,475,114.19,0.068514,deep
12080,3/8/21, 15:00:00,461,110.8244,0.06649464,deep
12080,3/8/21, 15:10:00,445,106.978,0.0641868,deep
12080,3/8/21, 15:20:00,410,98.564,0.0591384,deep
12080,3/8/21, 15:30:00,382,91.8328,0.05509968,deep
12080,3/8/21, 15:40:00,358,86.0632,0.05163792,deep
12080,3/8/21, 15:50:00,339,81.4956,0.04889736,deep
12080,3/8/21, 16:00:00,317,76.2068,0.04572408,deep
12080,3/8/21, 16:10:00,292,70.1968,0.04211808,deep
12080,3/8/21, 16:20:00,260,62.504,0.0375024,deep
12080,3/8/21, 16:30:00,242,58.1768,0.03490608,deep
12080,3/8/21, 16:40:00,213,51.2052,0.03072312,deep
12080,3/8/21, 16:50:00,190,45.676,0.0274056,deep
12080,3/8/21, 17:00:00,169,40.6276,0.02437656,deep
12080,3/8/21, 17:10:00,150,36.06,0.021636,deep
12080,3/8/21, 17:20:00,130,31.252,0.0187512,deep
12080,3/8/21, 17:30:00,112,26.9248,0.01615488,deep
12080,3/8/21, 17:40:00,94,22.5976,0.01355856,deep
12080,3/8/21, 17:50:00,77,18.5108,0.01110648,deep
12080,3/8/21, 18:00:00,62,14.9048,0.00894288,deep
12080,3/8/21, 18:10:00,48,11.5392,0.00692352,deep
12080,3/8/21, 18:20:00,36,8.6544,0.00519264,deep
12080,3/8/21, 18:30:00,24,5.7696,0.00346176,deep
12080,3/8/21, 18:40:00,14,3.3656,0.00201936,deep
12080,3/8/21, 18:50:00,5,1.202,0.0007212,deep
12080,3/8/21, 19:00:00,0,0,0,deep
12080,3/8/21, 19:10:00,0,0,0,deep
12080,3/8/21, 19:20:00,0,0,0,deep
12080,3/8/21, 19:30:00,0,0,0,deep
12080,3/8/21, 19:40:00,0,0,0,deep
12080,3/8/21, 19:50:00,0,0,0,deep
12080,3/8/21, 20:00:00,0,0,0,deep
12080,3/8/21, 20:10:00,0,0,0,deep
12080,3/8/21, 20:20:00,0,0,0,deep
12080,3/8/21, 20:30:00,0,0,0,deep
12080,3/8/21, 20:40:00,0,0,0,deep
12080,3/8/21, 20:50:00,0,0,0,deep
12080,3/8/21, 21:00:00,0,0,0,deep
12080,3/8/21, 21:10:00,0,0,0,deep
12080,3/8/21, 21:20:00,0,0,0,deep
12080,3/8/21, 21:30:00,0,0,0,deep
12080,3/8/21, 21:40:00,0,0,0,deep
12080,3/8/21, 21:50:00,0,0,0,deep
12080,3/8/21, 22:00:00,0,0,0,deep
12080,3/8/21, 22:10:00,0,0,0,deep
12080,3/8/21, 22:20:00,0,0,0,deep
12080,3/8/21, 22:30:00,0,0,0,deep
12080,3/8/21, 22:40:00,0,0,0,deep
12080,3/8/21, 22:50:00,0,0,0,deep
12080,3/8/21, 23:00:00,0,0,0,deep
12080,3/8/21, 23:10:00,0,0,0,deep
12080,3/8/21, 23:20:00,0,0,0,deep
12080,3/8/21, 23:30:00,0,0,0,deep
12080,3/8/21, 23:40:00,0,0,0,deep
12080,3/8/21, 23:50:00,0,0,0,deep
12080,3/8/21, 24:00:00,0,0,0,deep
12080,4/8/21, 00:10:00,0,0,0,deep
12080,4/8/21, 00:20:00,0,0,0,deep
12080,4/8/21, 00:30:00,0,0,0,deep
12080,4/8/21, 00:40:00,0,0,0,deep
12080,4/8/21, 00:50:00,0,0,0,deep
12080,4/8/21, 01:00:00,0,0,0,deep
12080,4/8/21, 01:10:00,0,0,0,deep
12080,4/8/21, 01:20:00,0,0,0,deep
12080,4/8/21, 01:30:00,0,0,0,deep
12080,4/8/21, 01:40:00,0,0,0,deep
12080,4/8/21, 01:50:00,0,0,0,deep
12080,4/8/21, 02:00:00,0,0,0,deep
12080,4/8/21, 02:10:00,0,0,0,deep
12080,4/8/21, 02:20:00,0,0,0,deep
12080,4/8/21, 02:30:00,0,0,0,deep
12080,4/8/21, 02:40:00,0,0,0,deep
12080,4/8/21, 02:50:00,0,0,0,deep
12080,4/8/21, 03:00:00,0,0,0,deep
12080,4/8/21, 03:10:00,0,0,0,deep
12080,4/8/21, 03:20:00,0,0,0,deep
12080,4/8/21, 03:30:00,0,0,0,deep
12080,4/8/21, 03:40:00,0,0,0,deep
12080,4/8/21, 03:50:00,0,0,0,deep
12080,4/8/21, 04:00:00,0,0,0,deep
12080,4/8/21, 04:10:00,0,0,0,deep
12080,4/8/21, 04:20:00,0,0,0,deep
12080,4/8/21, 04:30:00,0,0,0,deep
12080,4/8/21, 04:40:00,0,0,0,deep
12080,4/8/21, 04:50:00,0,0,0,deep
12080,4/8/21, 05:00:00,0,0,0,deep
12080,4/8/21, 05:10:00,0,0,0,deep
12080,4/8/21, 05:20:00,0,0,0,deep
12080,4/8/21, 05:30:00,0,0,0,deep
12080,4/8/21, 05:40:00,0,0,0,deep
12080,4/8/21, 05:50:00,0,0,0,deep
12080,4/8/21, 06:00:00,0,0,0,deep
12080,4/8/21, 06:10:00,0,0,0,deep
12080,4/8/21, 06:20:00,0,0,0,deep
12080,4/8/21, 06:30:00,4,0.9616,0.00057696,deep
12080,4/8/21, 06:40:00,12,2.8848,0.00173088,deep
12080,4/8/21, 06:50:00,20,4.808,0.0028848,deep
12080,4/8/21, 07:00:00,30,7.212,0.0043272,deep
12080,4/8/21, 07:10:00,40,9.616,0.0057696,deep
12080,4/8/21, 07:20:00,52,12.5008,0.00750048,deep
12080,4/8/21, 07:30:00,65,15.626,0.0093756,deep
12080,4/8/21, 07:40:00,80,19.232,0.0115392,deep
12080,4/8/21, 07:50:00,93,22.3572,0.01341432,deep
12080,4/8/21, 08:00:00,108,25.9632,0.01557792,deep
12080,4/8/21, 08:10:00,125,30.05,0.01803,deep
12080,4/8/21, 08:20:00,139,33.4156,0.02004936,deep
12080,4/8/21, 08:30:00,160,38.464,0.0230784,deep
12080,4/8/21, 08:40:00,178,42.7912,0.02567472,deep
12080,4/8/21, 08:50:00,196,47.1184,0.02827104,deep
12080,4/8/21, 09:00:00,213,51.2052,0.03072312,deep
12080,4/8/21, 09:10:00,230,55.292,0.0331752,deep
12080,4/8/21, 09:20:00,248,59.6192,0.03577152,deep
12080,4/8/21, 09:30:00,261,62.7444,0.03764664,deep
12080,4/8/21, 09:40:00,281,67.5524,0.04053144,deep
12080,4/8/21, 09:50:00,276,66.3504,0.03981024,deep
